locus_tag	LC	6H	12H	1D	2D	3D	5D	7D	14D	1M	2M
B4U62_17705	-2.250473893	0.284453808	0.173282731	0	0.153951209	0.226037839	-0.208731879	-0.35672825	-2.062880168	-0.276532151	0.304841994
B4U62_17710	-1.937400431	1.400898743	0.967964714	0.704134934	0.613647231	0.426271271	0	-0.063003766	-0.145969747	-0.792509504	-2.83455263
B4U62_17715	-2.093572894	2.348147662	0.305686778	1.023848001	0.5511635	0.30743913	0	-0.216379589	-2.296879497	-1.433313496	-5.174187088
B4U62_17720	3.705082101	-5.470487449	-4.348836863	-5.218270724	0.519272603	0.908090968	0.60472329	0	0.16521999	-0.781396266	-2.691446219
B4U62_17725	3.554756492	-5.652289879	-4.618990256	-5.768498703	0.220706741	0.467085564	0.459163447	0	1.201455287	-0.925862166	-2.923053248
B4U62_17730	3.950879455	-5.798271298	-4.203795428	-5.286168228	0	0.45053564	0.339099158	0.232160529	0.083288811	-1.104141339	-2.824530789
B4U62_17735	-2.259220606	-4.075238173	-3.74516529	-3.66166752	1.495340464	3.002214322	3.510257311	4.176774228	4.113583497	0	-1.330005914
B4U62_17740	-2.102029903	-5.883117319	-5.347816005	-5.524359367	1.982803486	3.187966769	3.906500902	4.31032606	3.858775525	0	-2.844774458
B4U62_17745	-4.209147556	-7.475661799	-8.071397476	-6.991372966	-1.102231142	0.20556137	0.920748581	0.93440552	0.26362124	0	0.63307039
B4U62_17750	-5.073559411	-6.684721825	-6.471348607	-6.624517025	-1.306459413	0	0.492602792	0.567726609	0.278234342	2.119832017	3.354908582
B4U62_17755	-2.748226952	1.226024895	1.262126242	1.592345189	1.097991763	0.569747373	-0.202281118	0	-1.168631676	-0.603458624	-2.308973673
B4U62_17760	-1.885247769	1.139295769	1.305723263	1.264566214	0.716461813	0.457674037	-0.253711304	-0.101606732	0	-0.467491542	-2.700652244
B4U62_17765	0.586259469	-1.44825252	-0.22115031	0.711173098	0.384849752	0.290630842	0	-0.25778985	0.356513313	-0.065130178	-0.065130178
B4U62_17775	1.340786284	0	-0.867025134	-0.320588485	-0.095944268	0.125925324	0.267955423	0.472942603	1.112045731	-0.17975473	-2.544796904
B4U62_17780	0	-0.830896326	-0.645810065	0.667660213	0.721907186	0.778907087	0.319822631	0.588772922	-1.008275597	-1.013179973	-1.885583188
B4U62_17785	1.18628205	-0.562484991	-0.509069614	0.271304052	0.628632915	0.290361558	0	-0.043913558	0.033397184	-0.932030762	-3.042846492
B4U62_17790	-0.263306704	0	-0.969933995	-0.184213927	1.348565703	2.510888757	2.525165163	2.661415162	1.764341129	-0.902607587	-2.22844368
B4U62_17795	0.842550178	0.211079078	-0.547650153	-0.669392917	0	0.152909743	-0.045963062	0.356092291	0.336687092	-1.208730874	-3.381796685
B4U62_17800	-2.274740694	0.3776083	-0.41200234	-0.413423711	0.156559466	0.206792913	0.327148827	0.235635891	0	-1.667758537	-4.23987767
B4U62_17805	-0.866294503	0.27965905	-0.683105085	-0.369851546	0.044900925	0.406528179	0.222385771	0.162826291	0	-1.092814315	-2.514737512
B4U62_17810	1.420969459	0.501634429	0	0.743552834	0.261440305	-0.071975339	-0.258299981	1.586425042	-1.275669168	-1.064916121	-3.142708424
B4U62_17815	0.962639502	-0.715494844	-0.750940268	-0.694588793	-0.13233439	0.438875664	0	0.359528605	1.727838864	0.034715429	-1.92166281
B4U62_17820	0.810924405	-0.331814525	1.823692823	0.653581694	0	0.258254209	-0.160734453	-0.130284255	0.573847265	-0.326629251	-2.39547154
B4U62_17825	0.79850972	-0.547165455	0.987293591	0.134481969	-0.072350833	0.137095184	-0.252019242	-0.194532334	0.786458137	0	-2.008245877
B4U62_17830	-0.4859018	-0.236135548	0.559693315	0.422524191	0.563756723	0.839714632	0	0.089688139	-1.049837506	-0.51463427	-1.889670392
B4U62_17835	-0.995712378	-0.038570814	0.066364183	0.031595141	0.152238892	0.374721838	0.15900894	0	-0.400714175	-0.564543339	-2.462325352
B4U62_17840	-0.842154468	0.812108341	0.178278888	0	0.26633017	0.185902457	-0.164158864	0.058091238	-0.22821617	-1.626603374	-3.893233877
B4U62_17845	-2.962911546	1.593176907	0.693688363	0.977983937	0.824532425	0	0.12812309	-0.601411954	-2.050740931	-1.135070632	-3.665014116
B4U62_17850	-0.393318427	0	-0.77276276	-0.362743239	0.543809035	1.346914277	1.630839519	1.539680866	1.420637345	-0.582135011	-3.337508172
B4U62_17855	-0.973800086	0	-0.630108738	-0.452975411	0.291753419	0.915222374	1.016609739	0.846517066	0.675336123	-0.924140749	-2.173402316
B4U62_17860	0.138608048	0	-0.563936559	-0.643518192	-0.009953815	0.203985348	0.547635071	0.32056437	1.042901112	-0.604785702	-3.116177447
B4U62_17865	1.720099979	0.131687791	0.056240544	-0.059472236	0	-0.220928133	0.045102906	-0.161383367	1.436719785	-0.678713916	-2.002466694
B4U62_17870	2.127627332	0.317709676	-0.274451346	-0.360180161	0.159594533	-0.171594337	0.165387383	0	1.259787458	-0.391625942	-2.618690905
B4U62_17875	2.355894428	0	-0.353173869	-0.458645545	0.231813908	-0.205990692	0.328295041	0.039040122	1.066164287	-0.410940061	-2.459547866
B4U62_17880	1.070509032	-0.005422887	0.137442547	-0.116775207	0.487735698	-0.30120059	0.146886766	0	0.541651782	-0.657020791	-3.427398377
B4U62_17885	2.360817501	-1.606803124	0	-1.570234253	2.213483798	0.583620602	1.415029305	0.300000672	-0.119049545	-0.283865346	-2.581319637
B4U62_17890	1.667372451	-1.996575346	-0.652061831	-1.955479369	1.670653918	0.149463802	1.255816281	0	0.809820845	-1.29957125	-3.106624325
B4U62_17895	0.957799272	0.222942624	-1.248362061	-0.506931921	-0.182262556	0	0.058838591	0.67101168	2.08725056	-0.503444945	-2.576841747
B4U62_17900	1.053426355	0.599293664	-0.457074565	-0.499539519	-0.121539367	0	0.264825296	0.335356704	0.764072887	-0.638849562	-3.525153593
B4U62_17905	1.04200895	0.40058532	-0.443614708	-0.690527851	-0.260891014	0	0.194029193	0.07133944	1.287509703	-1.177937139	-3.524032071
B4U62_17910	0.096249022	0.118077464	-0.768343035	-0.889331048	-0.306575981	0.002171508	0.352700613	0	1.013581343	-1.03914195	-3.408046765
B4U62_17915	-0.80157646	0.562574681	-0.454167204	-0.494900002	0.195608652	0.717805998	0.801431074	0.742800766	0	-1.126380335	-2.777771917
B4U62_17920	-1.054563714	0.64128529	-0.439265281	-0.482237052	0.143112374	0.721558304	0.645940353	0.957243791	0	-0.437541332	-1.793038674
B4U62_17930	0.160277174	0.97237904	0.154384589	0.458676528	0.415467044	0	-0.090804411	-0.013196429	-0.652186626	-1.184706193	-3.333574007
B4U62_17935	-2.481284403	1.083281887	0.272258452	0.749180129	0.392254778	0.084847696	-0.103981019	0	-1.117032096	-1.262607579	-3.699327777
B4U62_17940	0.714038516	-0.876036485	-1.057063516	-0.7140046	0.469773627	1.747321771	0.320173055	0.454000993	0	-0.354899849	-0.189697915
B4U62_17945	-1.307726315	-0.609499562	-0.529114917	-0.227366667	0.473604997	0.459258405	0.324004425	1.420306352	0.104248385	-0.557519357	0
B4U62_17950	0.518086597	-2.504381847	-2.170835705	-1.280288994	-0.065878225	0.963838823	0	2.427548328	-0.029296719	0.38866782	2.3884076
B4U62_17955	2.157040621	-2.766911434	-1.761101726	-2.816190054	-1.287480408	0	-0.604071821	1.99101637	0.004787951	0.114883144	1.539223281
B4U62_17960	0.150110337	0	-0.274841521	0.813929052	0.169533462	0.473103072	-0.068904577	0.822809231	-0.985847813	-1.033276806	-1.015158497
B4U62_17965	1.059548601	0.600482441	0.049526367	0.964977767	0.58889819	0	-0.100209791	-0.102154268	-0.060650884	-1.380746413	-3.773034154
B4U62_17970	0	0.620589131	0.38444651	1.051312239	0.624112022	-0.186404324	0.12159891	-0.086595854	-0.090026369	-1.221783881	-6.189726381
B4U62_17975	-0.906397129	0.984964351	0.858078204	1.443045699	0.9262377	0	0.226463408	-0.053749731	-0.67022409	-1.389361083	-4.498622081
B4U62_17980	1.358222102	-0.55678328	0.186517354	1.096087431	1.02932028	0	-0.070890609	-0.019351074	0.672993113	-0.706851089	-3.242282328
B4U62_17985	1.509016014	-0.808800076	0.150935451	0.860203173	1.040994721	-0.239188689	-0.211918815	0	1.651102637	-0.443005797	-3.282868483
B4U62_17990	0.169640689	-0.382408632	0.332567978	1.743593436	1.428088677	0	-0.199979838	-0.171470321	2.404836088	-0.186651089	-2.494565273
B4U62_17995	1.522788219	-0.443260144	2.008633042	1.669937745	1.317653085	0.369686631	0	-0.09246022	-0.504889615	-0.564258222	-2.659731182
B4U62_18000	-3.317574569	0.381447133	0.485511429	2.200629842	0.768530664	0.007383215	0	-0.678541	-0.535846012	-1.881441263	-1.881441263
B4U62_18005	-3.526898448	2.493473197	1.63185456	1.081661717	0.388768095	0	0.419785	-0.231071841	-0.882772695	-1.499025777	-4.728102782
B4U62_18010	-1.943022779	0.683025026	1.084530864	1.396971289	0.673303158	0	0.128577797	-0.323738184	-0.755063091	-1.201716165	-2.366094955
B4U62_18015	-5.070960597	-5.896255978	-6.371300541	-5.473407512	1.043060465	0.378904032	0	-0.840352508	0.639984026	2.181495602	3.710003136
B4U62_18020	-1.67367328	0.995744239	-0.412926446	0	-0.074178867	0.405714161	0.558668768	0.598302818	0.141200134	-1.067149048	-2.876969993
B4U62_18025	-1.262232192	0.209558183	-0.854771054	-1.030612546	0.149370656	0.284726098	0.088101108	-0.3493005	0.888608509	0	-1.281364058
B4U62_18030	-0.924598027	0	-0.098410403	0.62212447	0.3775398	0.324973359	0.313404233	0.227624971	-0.412379592	-1.169258679	-3.289687183
B4U62_18035	-4.263249817	-2.834211818	0.061147973	0.652594294	0.265847385	0.081143531	0.143816814	0	-4.856970132	-2.715879718	-6.400853989
B4U62_18040	-3.407241393	-2.673602581	0	0.90891372	0.49720069	0.250440637	0.298545847	0.275785156	-3.619398913	-2.705851786	-5.30767268
B4U62_18045	-1.275396794	0.821349986	1.208407518	0.380547022	0.348934661	0.4164941	-0.048147959	0	-1.931425472	-1.319085219	-3.752589985
B4U62_18050	-0.418366558	-6.213146311	-3.097374715	-4.557360592	0	0.951438797	0.888453592	1.262761761	2.998621856	0.850535487	-0.87723782
B4U62_18055	1.637937061	-1.243430207	-1.1701798	-1.354345484	-0.424629402	0.467746243	0.471668291	0.734031749	0.926245564	0	-2.075215502
B4U62_18060	2.623933991	2.560740642	1.187826818	1.502677025	0.125915073	-0.536229321	0	-0.499979719	-0.731754731	-0.933219588	-3.819980493
B4U62_18065	0.315491904	2.507432238	1.101054379	1.485076812	0.037896499	-0.728434009	0	-0.863465323	-0.451595043	-1.100430774	-3.836172041
B4U62_18070	1.854308914	0.026930288	-0.862526398	-0.88689622	-0.412663613	0	0.167743012	0.238765505	0.568377026	-0.848403592	-3.211233891
B4U62_18075	-1.808752898	2.112098309	0.477645808	0.511463334	0.295038136	-0.153515232	0	-0.489396401	0.52968978	-1.148545173	-4.398380738
B4U62_18080	-0.836839223	1.063401323	0.356181119	1.434402177	1.17425034	1.061830075	0	-0.36915162	-0.458140678	-0.68615358	-1.884317158
B4U62_18085	-0.461472298	0.86529829	0.037077954	0.927343245	0.800566613	0.668763328	0	-0.46629492	-0.676099437	-0.993263708	-3.485502963
B4U62_18090	0.70384437	-1.674593951	1.328737284	-2.076302383	-0.478646521	0	1.155955574	1.118567268	1.953233247	-0.660859467	-3.201035708
B4U62_18095	0.365549583	-0.040000596	-0.032365085	-0.826735848	-0.346205239	0.190983211	0.275315419	0	1.597988067	0.354569433	-1.429260151
B4U62_18100	-0.593123752	0	0.089512489	0.624325624	0.63472329	0.606031905	0.162033232	-0.11911358	-0.129547856	-0.817038162	-2.336334403
B4U62_18105	-0.20446931	-0.69332811	-1.716485011	-1.276731805	0	0.914338097	0.497414184	0.703893643	0.111417855	0.162343804	-0.770462466
B4U62_18110	0	-0.325922983	-0.102660924	-1.721645649	0.56347924	2.119809978	0.998583897	0.962322884	1.333523554	-0.017428164	-1.432729082
B4U62_18115	-0.920028195	-0.164195686	-0.190335091	0	1.234105833	1.805885996	1.767676183	1.640117474	0.356706032	-0.972405936	-2.129374334
B4U62_18120	-0.0432751	0	-0.617544257	-0.277105605	1.003274803	2.341321759	2.668768665	2.518221867	2.717474459	-0.239539372	-0.942823735
B4U62_18125	0	1.083983004	1.701746478	0.37562676	-0.1744209	0.008488236	-0.092695926	-0.183428246	2.082095616	-1.048106429	-2.865601302
B4U62_18130	-0.277769597	1.070754857	1.858476892	0.434420604	0	0.153594414	0.08185897	-0.113198635	-0.215116427	-2.122354025	-4.564834668
B4U62_18135	-0.596732018	0.733026335	1.641297657	0.678011385	0.006565258	0.146927051	-0.018448096	0	-0.424511021	-2.079859986	-3.731793995
B4U62_18140	0.768659197	2.131337599	-0.401731919	-1.171597486	-0.577572657	0.13886039	0.103677286	0.084224741	0	-1.358878095	-3.538324332
B4U62_18150	-1.492953897	0.671429849	-0.363908267	-0.378259544	0	0.407180813	0.495341098	-0.060519986	1.204002347	0.505301973	-1.373595189
B4U62_18155	0	-1.485883391	-1.710039763	-2.114586067	-0.580746968	0.281837042	0.269276724	0.212611197	1.86169253	1.037179366	-0.883746286
B4U62_18160	0.250057889	-1.330057678	-1.428034303	-1.91946724	-0.631126473	0.122710595	0.060469364	0	0.704161689	0.218490104	-1.048955441
B4U62_18165	1.392859645	0.632230734	0.204884234	0.245473672	0.382105289	0	-0.02099563	-0.27233742	-1.087659471	-0.990787987	-3.541159354
B4U62_18170	-0.730252352	-0.35738676	-0.435116198	-0.325344344	0.581192695	1.645403734	1.541236533	1.882771815	1.973903099	0	-2.608392582
B4U62_18175	0.821816765	-0.484162214	0.828417825	0.555950479	-0.135975999	0	0.80293371	0.646405987	-0.64848737	-0.395984986	-0.395984986
B4U62_18180	0.038445691	0.816077237	0.412986638	0.151630691	0.215108705	-0.357620176	-0.078532258	0	-0.722314581	-2.004148624	-3.304610262
B4U62_18185	0.792090814	0.281650988	1.01415718	0.578846882	0.071848945	-0.373532841	-0.199882524	-0.298228028	0	-1.459493176	-3.342971163
B4U62_18190	-1.490659937	0.998170374	0.414088193	1.134854978	0.533048905	0.074976608	-0.030494557	0	-1.239272374	-0.798224222	-2.942874352
B4U62_18195	-0.209099397	1.271765719	1.523135598	0.747362825	-0.394316445	0	0.473255437	0.329337437	-0.023552432	-1.490135033	-3.578931928
B4U62_18200	0	-3.47538068	-2.653391632	-2.351889247	-0.571419681	0.755623529	0.769734029	1.07480343	3.502845892	1.765967227	-0.399986638
B4U62_18205	0	-5.888415309	-5.05439698	-5.048009982	-1.413146708	0.134855602	0.26453859	0.659761809	3.523339538	1.740816722	-0.30111807
B4U62_18210	0.121755845	-5.374317837	-4.306799245	-4.003693378	-1.517050632	0	0.390520936	0.552021513	3.755001377	1.851114128	-0.444780614
B4U62_18215	0.060368693	-4.284615635	-3.359811021	-3.00893534	-1.516969347	-0.049972374	0.55202299	0.536280504	4.03233382	2.174988319	0
B4U62_18220	-0.742878093	-0.199414591	-0.999476528	-0.364078703	0	0.525710212	0.987273174	0.344416281	2.572331863	1.556008326	-0.46275624
B4U62_18225	-3.517565573	-0.31408736	0.21733598	2.157996412	1.827787608	1.277058683	1.14720947	0	-3.167273845	-0.883934906	-2.921199021
B4U62_18230	-1.404152044	-0.176778684	-0.417718459	2.263215999	2.010517243	1.778795323	1.591401872	0.531247637	-2.453527696	0	-2.442480643
B4U62_18235	0	-1.362857536	-0.225625819	1.087661559	1.287804602	1.4932688	1.28452419	0.537354259	-1.500278686	-0.864673476	-2.677423335
B4U62_18240	-0.790542146	-2.246325451	-3.022483383	0.334237866	2.304963367	1.712613814	1.561928865	0	-1.228997942	0.739741674	-0.61489168
B4U62_18245	-1.832860455	-2.39079472	-3.208292675	0.625254488	2.547321188	2.017499149	1.716176248	0	-1.477115326	0.880933623	-1.190839443
B4U62_18250	-1.965399764	-1.212923832	0	-1.338819192	0.115729169	-0.052055433	1.007593008	1.331983026	1.965972071	0.311602272	-0.996964102
B4U62_18255	-2.337095573	-1.780538198	-0.622052273	-1.908531144	0.068135193	0	1.069742274	1.466331366	1.956565053	0.123139217	-0.98719084
B4U62_18260	-2.144909616	-1.776141942	-0.549575819	-1.846875018	0.113578767	0	1.158490393	1.50185759	2.453152409	0.192797858	-1.781859507
B4U62_18265	-3.707043992	-2.00467751	-0.696741354	-2.068018587	0.02528575	0	1.013027229	1.638839072	2.030407869	0.166741321	-1.450934953
B4U62_18270	-2.02610461	-0.57926142	-0.677102666	-1.226875868	0.091072069	0.173031098	0.386569283	0.733519099	0.645057906	0	-2.474450587
B4U62_18275	0.495021438	-2.112648333	-2.054848606	-2.665625907	-0.360988811	0.616952247	0	0.266131856	1.364886698	0.412686669	-1.769950006
B4U62_18280	-1.7021354	0.602493167	-0.105753675	-0.085542658	0.223865473	0.297584453	0.320571795	0.473485895	0	-0.42773613	-2.427696943
B4U62_18285	-2.693083704	1.727917412	0.897436316	1.791548627	0.715761606	0.374892345	0	-0.233756158	-0.612953022	-0.617565279	-2.96078345
B4U62_18290	-2.585755336	1.727382962	1.101400341	1.532331573	1.147061186	0.330068154	0	-0.026280536	-1.766103766	-1.120816689	-4.248863774
B4U62_18295	-0.527178745	0.952677891	0	0.29814693	0.743109958	0.583209147	-0.035665184	0.194541797	-0.480393364	-0.767506276	-3.357700955
B4U62_18300	2.651781413	0.764375988	3.628771116	1.240849289	0.700537907	0	-0.088159943	-0.142726457	-0.318734642	-1.063707426	-3.607490035
B4U62_18305	1.702745801	0.212703852	3.091252075	0.623604404	0	-0.597727063	-0.720039006	-0.702664625	0.103888597	-1.582333565	-3.744193922
B4U62_18310	1.839833241	0.633078734	3.67767387	1.143362776	0.917781368	0	-0.181432046	-0.278709463	-0.008556136	-0.922162682	-3.158079612
B4U62_18315	0.612180203	0.563179251	3.540083671	0.978374169	0.48395478	-0.065728193	-0.388544983	-0.405795911	0	-1.145613426	-3.871726559
B4U62_18320	0.34440472	1.33903215	4.283507487	1.544024366	0.989123567	0	-0.008990127	-1.430712264	-1.132028753	-1.110249089	-3.947430593
B4U62_18325	-0.963353068	1.301625401	3.22445648	2.510060932	1.384629884	0.005311963	0	-2.00976702	-0.55961794	-1.15807973	-4.029686402
B4U62_18330	1.829643912	-2.650480727	-1.720510115	-1.680088934	0	0.049020203	0.290388455	0.255398915	0.838653945	-1.104647759	-1.743641737
B4U62_18335	-1.990291673	0.830576335	-0.059541964	0.435350281	0.201372494	0	0.353130806	0.104272578	-0.414404446	-1.508830919	-4.121787036
B4U62_18340	0.249396615	0	-0.911958215	-0.362606096	-0.050499037	0.000509794	0.206520238	0.439952716	1.468018596	-0.335157487	-2.359103238
B4U62_18350	-1.038358492	-0.271636406	-0.952468523	-0.399217946	0.023636642	0	0.452432826	0.267495846	0.576131574	0.155191639	-2.301176017
B4U62_18355	-2.238986039	1.910197653	0.230461782	1.316987942	0.410175193	0	-0.1922178	-0.526891163	1.85704286	-0.487760994	-1.144712102
B4U62_18360	0.714631595	2.106629337	0.737594724	0.548024912	0.076946304	-0.210624356	-0.335249753	0	-0.99497591	-1.483457992	-4.483718213
B4U62_18365	-1.613583393	2.799300709	2.008586737	2.27339492	-0.116913426	-0.27797491	0	0.573494105	0.093403216	-0.863376435	-3.099406201
B4U62_18370	0.315702165	-1.130068546	2.0900762	-0.924887238	-0.411762524	-0.717722483	0.085060873	0.479253127	1.252312765	0	-2.14378025
B4U62_18375	-0.249353265	-0.921126225	2.844602123	-0.495585609	0	-0.643766511	0.495008598	0.507234956	2.16031701	0.217296365	-1.672596462
B4U62_18380	-2.151951854	-1.199968556	1.502739355	-1.047035298	0	-0.914026063	0.388304166	0.363072901	1.560909952	0.157063107	-1.84246645
B4U62_18385	-0.684691569	0.37703857	-0.126313481	0.048882311	0.090286247	0.310754346	-0.044832949	0.250082104	0	-0.698466471	-2.763650809
B4U62_18395	-1.270328229	-0.138328037	-0.260946558	0.570436172	0.13421131	0.364018722	0	0.315524426	1.121156554	-0.340853317	-1.118721116
B4U62_18400	-0.512664188	-1.069251334	0.115142817	0	-0.604276139	-0.207898904	0.192879423	0.754936031	0.486503173	-0.758865198	0.374730328
B4U62_18405	-1.625087766	0.455064999	-0.343067687	0.158665681	0.081054117	-0.15833697	0	0.108578033	0.54619432	-0.779189969	-2.517209563
B4U62_18410	-1.044784593	0.539363988	-0.269960378	0.222166425	0.129576801	0.006782151	0.023812305	0	-0.389685395	-0.897656479	-2.568010881
B4U62_18415	4.330362489	-1.507300073	-1.763003793	-1.581508128	-0.093359424	0.39790416	0.684108481	0.923140751	1.304580308	0	-1.755373161
B4U62_18420	3.575242926	-1.364972369	-0.983018627	-1.439846848	0	0.687219134	0.467295028	0.707343058	1.801840046	-0.8518564	-2.562610003
B4U62_18425	2.660988649	-0.969032793	-0.660692889	-1.127809414	0	0.685383276	0.510142816	0.866125691	1.470792432	-0.437743853	-2.401009866
B4U62_18430	2.203355829	-0.986968423	-0.866704609	-0.890724426	-0.061104038	0.540288044	0.393315428	0.777876637	1.900315779	0	-2.57094859
